1.760000000000000000e+02,2.356955617749933451e-01
1.770000000000000000e+02,2.269249893563205223e-01
1.780000000000000000e+02,2.088978283536050418e-01
1.790000000000000000e+02,2.987994947214974162e-01
1.800000000000000000e+02,3.659609574176198032e-01
1.810000000000000000e+02,4.643144249520707034e-01
1.820000000000000000e+02,4.958617111723111481e-01
1.830000000000000000e+02,4.921439943012185791e-01
1.840000000000000000e+02,4.211795477837511070e-01
1.850000000000000000e+02,3.710992615125296434e-01
1.860000000000000000e+02,3.320398530941162107e-01
1.870000000000000000e+02,3.616147795974381518e-01
1.880000000000000000e+02,3.246153915509366605e-01
1.890000000000000000e+02,3.346638644797346185e-01
1.900000000000000000e+02,3.579224306489815488e-01
1.910000000000000000e+02,3.634287374744020194e-01
1.920000000000000000e+02,3.693879333725310077e-01
1.930000000000000000e+02,3.079523867268341153e-01
1.940000000000000000e+02,3.791928442295133261e-01
1.950000000000000000e+02,4.748459423829399229e-01
1.960000000000000000e+02,3.758988951658677191e-01
1.970000000000000000e+02,2.863485322924940180e-01
1.980000000000000000e+02,2.343410281400117312e-01
1.990000000000000000e+02,2.600191732764842723e-01
2.000000000000000000e+02,3.153109586266951148e-01
2.010000000000000000e+02,2.718236819602432575e-01
2.020000000000000000e+02,3.237156368464589873e-01
2.030000000000000000e+02,3.064429812000646902e-01
2.040000000000000000e+02,3.455571728187065705e-01
2.050000000000000000e+02,2.822103828781664103e-01
2.060000000000000000e+02,2.655643433623897653e-01
2.070000000000000000e+02,2.004642125118648865e-01
2.080000000000000000e+02,1.486613859655310788e-01
2.090000000000000000e+02,1.344440762560555336e-01
2.100000000000000000e+02,9.265879190957165834e-02
2.110000000000000000e+02,8.993941464259481988e-02
2.120000000000000000e+02,2.401358854800444975e-03
2.130000000000000000e+02,6.670845631068400561e-03
2.140000000000000000e+02,6.218042728963060761e-02
2.150000000000000000e+02,1.172840992665764581e-01
2.160000000000000000e+02,2.512483169155466101e-02
2.170000000000000000e+02,9.028521270472691929e-02
2.180000000000000000e+02,1.127628718214130493e-01
2.190000000000000000e+02,2.362608264274802805e-02
2.200000000000000000e+02,1.052143233592274379e-01
2.210000000000000000e+02,8.027769715065133371e-02
2.220000000000000000e+02,2.403006376408528544e-02
2.230000000000000000e+02,1.227834235200285229e-01
2.240000000000000000e+02,2.086707855159773695e-01
2.250000000000000000e+02,2.150996411190065905e-01
2.260000000000000000e+02,1.193224873009454540e-01
2.270000000000000000e+02,1.661658616092809848e-01
2.280000000000000000e+02,7.635084038144744623e-02
2.290000000000000000e+02,9.005684292669904889e-02
2.300000000000000000e+02,1.840840473298324953e-01
2.310000000000000000e+02,1.940039038705564101e-01
2.320000000000000000e+02,2.038131155467305389e-01
2.330000000000000000e+02,1.284806416518389782e-01
2.340000000000000000e+02,2.853113852180017007e-02
2.350000000000000000e+02,1.144610132465486985e-01
2.360000000000000000e+02,1.179144132435431952e-01
2.370000000000000000e+02,1.050469592990402878e-01
2.380000000000000000e+02,1.599810545622503133e-01
2.390000000000000000e+02,9.695982757411819586e-02
2.400000000000000000e+02,1.224212452737097612e-01
2.410000000000000000e+02,1.551333110513674896e-01
2.420000000000000000e+02,2.452527956932956943e-01
2.430000000000000000e+02,2.838307489089188507e-01
2.440000000000000000e+02,2.330849929596800207e-01
2.450000000000000000e+02,2.248442118659561839e-01
2.460000000000000000e+02,1.421625906669043982e-01
2.470000000000000000e+02,9.229218223001349475e-02
2.480000000000000000e+02,8.373405496752930888e-03
2.490000000000000000e+02,1.421870428975410827e-02
2.500000000000000000e+02,6.706239742371888912e-02
2.510000000000000000e+02,3.201140411484115766e-02
2.520000000000000000e+02,3.677355661299083756e-02
2.530000000000000000e+02,8.719296227723025150e-02
2.540000000000000000e+02,8.384078259123652066e-02
2.550000000000000000e+02,2.538217635607090128e-03
2.560000000000000000e+02,4.069450069467030195e-02
2.570000000000000000e+02,1.008678343927920246e-01
2.580000000000000000e+02,1.913393128665508147e-03
2.590000000000000000e+02,9.471986104501542436e-02
2.600000000000000000e+02,1.398277856406542341e-01
2.610000000000000000e+02,1.340568808153004554e-01
2.620000000000000000e+02,1.606571407524586548e-01
2.630000000000000000e+02,1.548240420754543045e-01
2.640000000000000000e+02,1.163715717013330542e-01
2.650000000000000000e+02,1.079573180807169297e-01
2.660000000000000000e+02,8.808637482403078311e-02
2.670000000000000000e+02,6.846334964337480455e-02
2.680000000000000000e+02,1.341782815994065903e-01
2.690000000000000000e+02,1.642803090983394054e-01
2.700000000000000000e+02,1.783038717383497451e-01
2.710000000000000000e+02,8.109736854462774869e-02
2.720000000000000000e+02,1.348369363847778946e-01
2.730000000000000000e+02,5.402851853351697820e-02
2.740000000000000000e+02,9.120669557457758425e-03
2.750000000000000000e+02,5.761854279471706475e-03
2.760000000000000000e+02,7.831692799927209014e-02
2.770000000000000000e+02,1.402573450381515430e-02
2.780000000000000000e+02,7.536950201436472263e-02
2.790000000000000000e+02,7.865049919239693044e-02
2.800000000000000000e+02,5.021421325818804793e-02
2.810000000000000000e+02,9.295239778295376343e-02
2.820000000000000000e+02,1.449813108184232480e-01
2.830000000000000000e+02,2.352941936983042048e-01
2.840000000000000000e+02,1.904606307642502938e-01
2.850000000000000000e+02,1.652899179735269342e-01
2.860000000000000000e+02,2.238034482632521582e-01
2.870000000000000000e+02,1.967844203953713622e-01
2.880000000000000000e+02,1.089985763851972905e-01
2.890000000000000000e+02,8.101242032461365705e-02
2.900000000000000000e+02,1.460252023095728324e-01
2.910000000000000000e+02,2.123115650286440947e-01
2.920000000000000000e+02,2.441333119414921260e-01
2.930000000000000000e+02,2.538261113896421173e-01
2.940000000000000000e+02,2.110774096188130500e-01
2.950000000000000000e+02,1.746292435945534238e-01
2.960000000000000000e+02,2.151184642589567819e-01
2.970000000000000000e+02,1.920178718345291746e-01
2.980000000000000000e+02,1.775103548625583672e-01
2.990000000000000000e+02,2.278905346906720530e-01
3.000000000000000000e+02,2.026091833332333003e-01
3.010000000000000000e+02,2.739090981632742450e-01
3.020000000000000000e+02,2.120175500339881447e-01
3.030000000000000000e+02,1.543617696140734130e-01
3.040000000000000000e+02,1.855264049408037186e-01
3.050000000000000000e+02,1.823421136628661232e-01
3.060000000000000000e+02,2.680076146273215887e-01
3.070000000000000000e+02,2.592959721623913083e-01
3.080000000000000000e+02,2.830462159436509806e-01
3.090000000000000000e+02,2.121272335094571693e-01
3.100000000000000000e+02,1.837347401955694015e-01
3.110000000000000000e+02,2.431105108173916562e-01
3.120000000000000000e+02,3.315935574673515296e-01
3.130000000000000000e+02,2.967528656035302026e-01
3.140000000000000000e+02,3.691886080706409112e-01
3.150000000000000000e+02,3.199101710280287669e-01
3.160000000000000000e+02,3.325576234121565555e-01
3.170000000000000000e+02,4.101034220091712701e-01
3.180000000000000000e+02,3.594594002663746291e-01
3.190000000000000000e+02,4.185797088673708366e-01
3.200000000000000000e+02,3.909798561695530528e-01
3.210000000000000000e+02,3.942120521541099265e-01
3.220000000000000000e+02,3.154728671565810161e-01
3.230000000000000000e+02,2.605919745527908171e-01
3.240000000000000000e+02,3.076999857709042940e-01
3.250000000000000000e+02,2.938207954308259540e-01
3.260000000000000000e+02,2.317405583123732793e-01
3.270000000000000000e+02,2.555592604657859757e-01
3.280000000000000000e+02,1.648943251894138262e-01
3.290000000000000000e+02,2.061764792861752738e-01
3.300000000000000000e+02,2.574684368793604961e-01
3.310000000000000000e+02,3.333173933295622282e-01
3.320000000000000000e+02,3.879231674325813728e-01
3.330000000000000000e+02,3.371393763276662181e-01
3.340000000000000000e+02,3.191499906044825696e-01
3.350000000000000000e+02,2.862524356474029918e-01
3.360000000000000000e+02,2.756529762508435621e-01
3.370000000000000000e+02,2.408414659628760890e-01
3.380000000000000000e+02,1.539575578387148425e-01
3.390000000000000000e+02,6.551378046568159808e-02
3.400000000000000000e+02,3.869217943738602339e-03
3.410000000000000000e+02,2.774714638026816449e-03
3.420000000000000000e+02,5.397592631194084861e-02
3.430000000000000000e+02,1.225779872271922505e-02
3.440000000000000000e+02,8.112659945093311786e-02
3.450000000000000000e+02,1.088233914882228148e-01
3.460000000000000000e+02,1.083911310574586506e-01
3.470000000000000000e+02,1.073077621372188761e-01
3.480000000000000000e+02,1.897244929031133287e-02
3.490000000000000000e+02,9.677134995967590081e-03
3.500000000000000000e+02,8.409617081455356136e-02
3.510000000000000000e+02,4.320217156339018622e-02
3.520000000000000000e+02,1.222399064061107377e-01
3.530000000000000000e+02,7.577868405236279359e-02
3.540000000000000000e+02,8.947129635076321585e-02
3.550000000000000000e+02,1.576178999639961387e-02
3.560000000000000000e+02,9.073826478149336905e-02
3.570000000000000000e+02,1.016548123553785987e-01
3.580000000000000000e+02,1.104841821640350080e-01
3.590000000000000000e+02,1.692385174567212491e-01
3.600000000000000000e+02,1.511031510406097012e-01
3.610000000000000000e+02,6.873757146591823186e-02
3.620000000000000000e+02,1.464565024777488289e-01
3.630000000000000000e+02,2.097490841139253714e-01
3.640000000000000000e+02,1.888558091590078480e-01
3.650000000000000000e+02,1.884097546965953496e-01
3.660000000000000000e+02,1.963330575946773404e-01
3.670000000000000000e+02,1.562131241449739860e-01
3.680000000000000000e+02,1.000984129691687846e-01
3.690000000000000000e+02,4.937301782312936149e-02
3.700000000000000000e+02,2.476363943135963253e-02
3.710000000000000000e+02,7.028782394818118562e-02
3.720000000000000000e+02,1.400915944937821678e-01
3.730000000000000000e+02,2.111474095338173596e-01
3.740000000000000000e+02,1.534227316822607268e-01
3.750000000000000000e+02,1.223312224059757980e-01
3.760000000000000000e+02,2.222844354485197793e-01
3.770000000000000000e+02,2.748422501035765464e-01
3.780000000000000000e+02,2.917077297879149267e-01
3.790000000000000000e+02,3.368030966038091378e-01
3.800000000000000000e+02,4.272971360213051462e-01
3.810000000000000000e+02,4.885102452650567639e-01
3.820000000000000000e+02,4.928962377016665730e-01
3.830000000000000000e+02,4.769803663495822410e-01
3.840000000000000000e+02,4.598527710286695047e-01
3.850000000000000000e+02,4.567146207341292174e-01
3.860000000000000000e+02,5.385695383665862757e-01
3.870000000000000000e+02,5.971144795139203820e-01
3.880000000000000000e+02,6.101034515453755969e-01
3.890000000000000000e+02,5.974563902387896031e-01
3.900000000000000000e+02,5.067747402145914570e-01
3.910000000000000000e+02,4.937307460865064113e-01
3.920000000000000000e+02,4.272960993720894551e-01
3.930000000000000000e+02,4.700902590311885065e-01
3.940000000000000000e+02,5.638973427717365317e-01
3.950000000000000000e+02,5.907595515273460496e-01
3.960000000000000000e+02,5.014952460280451829e-01
3.970000000000000000e+02,4.094985324195865584e-01
3.980000000000000000e+02,4.773836049229995826e-01
3.990000000000000000e+02,5.686717298068220128e-01
4.000000000000000000e+02,6.088399607144285852e-01
4.010000000000000000e+02,6.719206158239455773e-01
4.020000000000000000e+02,5.923084689148612192e-01
4.030000000000000000e+02,6.068798011832046146e-01
4.040000000000000000e+02,6.811305220078168743e-01
4.050000000000000000e+02,6.041153262414535874e-01
4.060000000000000000e+02,5.203024525711502646e-01
4.070000000000000000e+02,4.284518853768975455e-01
4.080000000000000000e+02,3.883720290504857897e-01
4.090000000000000000e+02,4.663067148795400074e-01
4.100000000000000000e+02,4.071973671443294140e-01
4.110000000000000000e+02,3.921617050993277398e-01
4.120000000000000000e+02,4.846486751326000153e-01
4.130000000000000000e+02,4.051444174579603708e-01
4.140000000000000000e+02,4.202492069386870588e-01
4.150000000000000000e+02,3.926762130048077615e-01
4.160000000000000000e+02,3.667031321689383505e-01
4.170000000000000000e+02,4.094720948388369530e-01
4.180000000000000000e+02,4.497091057848787155e-01
4.190000000000000000e+02,4.595117000931617790e-01
4.200000000000000000e+02,3.901282996754148469e-01
4.210000000000000000e+02,3.263084059986738894e-01
4.220000000000000000e+02,3.073095987142359098e-01
4.230000000000000000e+02,3.025171225323767810e-01
4.240000000000000000e+02,3.718822011521066839e-01
4.250000000000000000e+02,3.688501260790544301e-01
4.260000000000000000e+02,3.588309876454215397e-01
4.270000000000000000e+02,3.035970954264445854e-01
4.280000000000000000e+02,2.829583765739897561e-01
4.290000000000000000e+02,2.004272052758566125e-01
4.300000000000000000e+02,1.760106092676895218e-01
4.310000000000000000e+02,1.492814911396203592e-01
4.320000000000000000e+02,1.722083190098500638e-01
4.330000000000000000e+02,1.443743985932497420e-01
4.340000000000000000e+02,2.441831395234747015e-01
4.350000000000000000e+02,3.066726949993918705e-01
4.360000000000000000e+02,3.816690982301714774e-01
4.370000000000000000e+02,3.137523963652401049e-01
4.380000000000000000e+02,4.018471070128585287e-01
4.390000000000000000e+02,3.591809670768691398e-01
4.400000000000000000e+02,2.595746464608414961e-01
4.410000000000000000e+02,3.114934130962400682e-01
4.420000000000000000e+02,2.358086574548818315e-01
4.430000000000000000e+02,3.058033046913918307e-01
4.440000000000000000e+02,3.894699122216814802e-01
4.450000000000000000e+02,4.363438887003587285e-01
4.460000000000000000e+02,5.238715938208839962e-01
4.470000000000000000e+02,5.349629404052821391e-01
4.480000000000000000e+02,6.327267668387736022e-01
4.490000000000000000e+02,5.773613370768330144e-01
4.500000000000000000e+02,6.748920339523001299e-01
4.510000000000000000e+02,7.689166150548788492e-01
4.520000000000000000e+02,7.162795202823938334e-01
4.530000000000000000e+02,6.303787365687669730e-01
4.540000000000000000e+02,6.258972921086285446e-01
4.550000000000000000e+02,6.653874723022672466e-01
4.560000000000000000e+02,7.508684373963725456e-01
4.570000000000000000e+02,8.389196566251004850e-01
4.580000000000000000e+02,7.526959678737941140e-01
4.590000000000000000e+02,8.340726630072354819e-01
4.600000000000000000e+02,7.903040435476987868e-01
4.610000000000000000e+02,7.537739854615320700e-01
4.620000000000000000e+02,8.223091888113881476e-01
4.630000000000000000e+02,7.529653249971076656e-01
4.640000000000000000e+02,6.586418415538524140e-01
4.650000000000000000e+02,7.155997238372735492e-01
4.660000000000000000e+02,6.914486451992639671e-01
4.670000000000000000e+02,7.140051093764402390e-01
4.680000000000000000e+02,7.421516808254651210e-01
4.690000000000000000e+02,7.009940825951722632e-01
4.700000000000000000e+02,7.536505289563895094e-01
4.710000000000000000e+02,8.439609082514339944e-01
4.720000000000000000e+02,7.828380985880787346e-01
4.730000000000000000e+02,8.249363260693243216e-01
4.740000000000000000e+02,7.929517066465922026e-01
4.750000000000000000e+02,7.670310663903705528e-01
4.760000000000000000e+02,8.018939773305346908e-01
4.770000000000000000e+02,8.655087822754358173e-01
4.780000000000000000e+02,8.970381249725407624e-01
4.790000000000000000e+02,9.508815814811446554e-01
4.800000000000000000e+02,1.002997265301174501e+00
4.810000000000000000e+02,9.772173572916280637e-01
4.820000000000000000e+02,9.300034030178518929e-01
4.830000000000000000e+02,1.000645756269482156e+00
4.840000000000000000e+02,1.067957624431684849e+00
4.850000000000000000e+02,9.806003176770528018e-01
4.860000000000000000e+02,1.018372494274835338e+00
4.870000000000000000e+02,9.667231581786210892e-01
4.880000000000000000e+02,8.726427354987285057e-01
4.890000000000000000e+02,9.040299174952934891e-01
4.900000000000000000e+02,8.560112911595505469e-01
4.910000000000000000e+02,8.824344809995399164e-01
4.920000000000000000e+02,8.055475392841362492e-01
4.930000000000000000e+02,7.589705860692883554e-01
4.940000000000000000e+02,8.448462274527780425e-01
4.950000000000000000e+02,8.049257544645653795e-01
4.960000000000000000e+02,7.494777992779256826e-01
4.970000000000000000e+02,8.466723471788950572e-01
4.980000000000000000e+02,8.273717416686668935e-01
4.990000000000000000e+02,9.084220014078290273e-01
